time(s),voltage(V),current(A),fluke current(A),total energy(J)
184.294,8.57567,51.682,0.867831,72355
184.314,8.67071,49.625,0.353509,72363.6
184.334,8.65343,49.2136,0.867831,72372.3
184.354,8.67071,48.3908,0.867831,72380.5
184.374,8.73119,47.568,0.353509,72388.8
184.394,8.81759,47.1566,0.867831,72397.3
184.414,9.73342,30.2893,0.353509,72403.1
184.434,9.91486,28.6437,0.353509,72408.9
184.454,9.81118,31.5234,0.867831,72415
184.474,9.74206,31.112,1.38215,72421
184.494,7.84992,66.9038,0.867831,72431.6
184.514,9.65566,32.3463,0.867831,72437.8
184.534,9.67294,33.169,0.867831,72444.3
184.554,9.7507,30.7006,0.353509,72450.2
184.575,9.71614,32.7576,0.867831,72456.8
184.594,8.54111,62.3784,0.353509,72467.1
184.614,9.65566,31.112,0.353509,72473.1
184.634,9.69022,33.9919,0.353509,72479.7
184.654,8.01408,58.6758,1.89648,72489
184.675,8.42015,51.682,0.353509,72498.3
184.694,6.89953,64.024,1.38215,72506.7
184.714,7.16737,61.1442,1.38215,72515.3
184.734,7.46112,59.4986,0.353509,72524.4
184.754,7.50432,59.91,0.353509,72533.4
184.775,7.31424,61.1442,0.353509,72542.4
184.795,7.5648,52.5048,0.867831,72550.3
184.814,8.41152,50.8592,0.867831,72558.8
184.836,8.66207,46.7452,0.867831,72567.7
184.854,8.76575,48.3908,0.867831,72575.2
184.874,8.84351,46.3338,0.353509,72583.6
184.895,8.10912,66.4924,0.353509,72594.6
184.914,8.29056,54.9732,1.38215,72603.4
184.934,8.13504,55.796,0.867831,72612.5
184.954,8.3856,52.5048,0.867831,72621.2
184.974,8.58431,49.625,1.38215,72629.8
184.994,8.27328,57.0302,0.353509,72639.2
185.014,7.70304,58.2644,0.353509,72648.1
185.034,7.80672,57.4416,1.38215,72657.3
185.054,8.18688,54.1504,0.867831,72666
185.074,7.85856,59.4986,0.867831,72675.3
185.094,7.53024,59.91,0.867831,72684.4
185.114,7.61664,59.4986,0.353509,72693.5
185.135,7.33152,60.7328,0.867831,72702.7
185.154,7.00321,60.7328,0.353509,72710.9
185.174,7.41792,60.3214,0.867831,72719.8
185.194,7.33152,58.6758,0.353509,72728.4
185.214,7.54752,59.91,0.867831,72737.5
185.234,7.48704,59.91,0.867831,72746.5
185.254,7.5216,57.853,0.353509,72755.2
185.274,7.6944,57.4416,0.867831,72764.1
185.294,7.824,57.4416,0.867831,72773
185.314,7.80672,57.853,0.353509,72782
185.335,7.89312,56.2074,0.353509,72791.1
185.354,7.98816,55.3846,0.353509,72799.7
185.374,8.1264,54.9732,1.38215,72808.6
185.394,8.06592,53.739,0.867831,72817.4
185.414,8.18688,54.9732,1.38215,72826.3
185.434,8.18688,54.5618,0.867831,72835.4
185.454,8.18688,54.5618,0.867831,72844.2
185.474,8.29056,52.9162,0.353509,72852.9
185.494,8.42879,51.2706,0.353509,72861.6
185.514,8.35967,53.739,0.867831,72870.6
185.534,8.35967,52.9162,0.353509,72879.5
185.554,7.85856,56.6188,0.867831,72888.3
185.574,7.89312,57.0302,0.867831,72897.3
185.594,7.06369,61.967,0.867831,72906.1
185.615,7.02913,60.3214,1.89648,72915.1
185.634,7.02049,60.7328,0.867831,72923.3
185.655,7.09825,60.3214,-0.160814,72932.1
185.674,7.09825,59.91,0.867831,72940.2
185.694,7.14145,60.3214,0.353509,72948.8
185.714,7.27104,60.3214,0.867831,72957.6
185.734,7.41792,58.6758,0.353509,72966.4
185.754,7.45248,59.91,0.353509,72975.4
185.774,7.4352,59.0872,1.38215,72984.1
185.794,8.05728,42.6312,0.867831,72990.9
185.814,8.96447,43.0426,1.38215,72998.6
185.834,9.05951,39.34,0.867831,73005.9
185.855,8.92127,43.8654,0.867831,73013.9
185.874,9.00767,41.8084,1.38215,73021.1
185.894,8.88671,53.739,1.38215,73030.6
185.914,8.96447,43.8654,0.867831,73038.6
185.937,8.98175,43.454,0.867831,73047.4
185.955,9.05087,42.2198,0.353509,73054.2
185.975,9.04223,43.0426,0.867831,73062.1
185.994,9.08543,51.682,0.867831,73071.1
186.014,8.92127,43.0426,0.867831,73078.9
186.034,8.99039,42.6312,0.353509,73086.6
186.054,8.19552,54.9732,1.38215,73095.4
186.074,8.15232,56.2074,0.867831,73104.6
186.094,8.11776,54.5618,0.867831,73113.4
186.114,8.87807,45.9224,0.867831,73121.6
186.135,8.92991,43.0426,0.867831,73129.5
186.154,7.15873,60.7328,0.867831,73137.9
186.174,7.33152,60.3214,0.867831,73146.9
186.194,7.15009,59.4986,0.867831,73155.3
186.214,7.34016,58.6758,0.353509,73163.9
186.234,7.31424,59.4986,0.353509,73172.8
186.254,7.3488,59.4986,0.353509,73181.4
186.274,7.37472,59.0872,0.867831,73190.2
186.294,7.32288,59.4986,0.867831,73198.8
186.314,7.46976,58.6758,0.353509,73207.5
186.336,7.59072,58.2644,0.867831,73217.3
186.354,7.57344,58.2644,0.867831,73225.3
186.374,7.59936,56.6188,0.867831,73233.8
186.394,7.70304,56.6188,0.867831,73242.5
186.414,7.84992,55.796,0.867831,73251.4
186.435,7.87584,55.796,0.353509,73260.7
186.454,8.32512,51.682,0.867831,73268.7
186.474,8.37696,52.0934,0.353509,73277.4
186.494,8.73119,40.9856,0.867831,73284.6
186.514,9.04223,40.5742,1.38215,73292
186.535,9.10271,41.8084,0.353509,73299.7
186.554,9.32735,38.9286,0.353509,73306.8
186.574,9.33599,36.8716,0.353509,73313.7
186.594,9.52606,34.4033,0.867831,73320.2
186.614,9.63838,31.5234,0.353509,73326.3
186.634,9.38783,39.7514,0.353509,73333.9
186.654,9.47423,36.4603,0.867831,73340.7
186.674,9.64702,33.169,0.867831,73347.1
186.694,9.5779,37.283,-0.160814,73354.3
186.714,9.55198,34.4033,0.867831,73360.8
186.734,9.62974,34.4033,-0.160814,73367.6
186.754,9.62974,34.4033,1.89648,73374.1
186.774,9.51742,36.4603,0.867831,73381.1
186.794,9.27551,43.454,0.867831,73389.1
186.814,9.60382,33.5804,1.38215,73395.5
186.835,9.68158,31.112,0.867831,73401.8
186.855,9.6211,33.5804,0.867831,73408.3
186.874,9.59518,31.5234,0.867831,73414.1
186.895,9.5779,37.283,1.38215,73421.4
186.916,9.54334,33.9919,0.867831,73428.3
186.935,9.45695,34.8146,1.38215,73434.4
186.954,9.46558,36.8716,-0.160814,73441.3
186.974,9.55198,34.8146,0.867831,73447.9
186.994,9.55198,31.5234,0.867831,73454
187.014,10.8739,3.54829,0.353509,73454.7
187.034,10.8998,5.19389,0.867831,73455.9
187.054,11.591,-17.4331,0.867831,73451.8
187.075,11.591,-14.5533,0.867831,73448.4
187.094,11.5132,11.3649,0.353509,73450.9
187.115,11.2022,-4.6797,0.867831,73449.9
187.135,11.2972,-5.5025,1.38215,73448.6
187.154,10.1395,27.4095,1.38215,73454
187.174,10.1222,27.8209,0.867831,73459.6
187.194,10.0877,30.7006,0.353509,73465.8
187.214,9.35327,40.9856,0.867831,73473.4
187.235,9.47423,37.283,0.867831,73480.9
187.254,9.36191,39.7514,0.353509,73488
187.274,9.19775,44.2768,1.38215,73496.1
187.295,9.06815,43.454,0.353509,73504.2
187.314,9.00767,43.0426,0.867831,73511.7
187.335,9.26687,41.8084,0.867831,73519.6
187.355,9.90622,27.8209,0.867831,73525.1
187.376,9.75934,28.6437,0.867831,73531.3
187.394,9.95806,25.3525,0.867831,73535.7
187.414,8.42879,52.5048,0.353509,73544.6
187.435,8.46335,52.5048,0.353509,73553.6
187.454,7.5216,59.4986,0.867831,73562.4
187.474,7.71168,57.0302,0.867831,73571.2
187.494,7.68576,59.91,0.867831,73580.4
187.514,7.63392,57.4416,0.353509,73589.2
187.534,7.90176,57.0302,0.867831,73598.3
187.554,7.76352,56.6188,0.353509,73607
187.574,7.6944,58.2644,0.867831,73615.9
187.594,7.70304,57.4416,0.867831,73625
187.614,7.89312,56.6188,0.867831,73633.9
187.634,7.9104,57.4416,0.353509,73643
187.654,7.87584,55.796,0.353509,73651.6
187.674,7.97952,54.5618,0.867831,73660.3
187.694,7.9968,54.9732,0.867831,73669.1
187.714,7.97088,55.796,0.867831,73678.2
187.735,8.04864,53.739,0.867831,73687
187.754,8.14368,53.739,0.353509,73695.4
187.774,8.17824,53.3276,0.353509,73704.1
187.794,8.17824,58.2644,0.353509,73713.7
187.814,7.85856,55.796,0.867831,73722.4
187.835,7.91904,57.0302,0.353509,73731.8
187.855,8.22144,52.9162,0.867831,73740.6
187.874,8.3424,51.2706,-0.160814,73748.8
187.895,8.96447,49.625,0.353509,73758.2
187.914,8.06592,54.1504,1.38215,73766.4
187.934,8.29056,51.2706,0.867831,73775
187.955,8.48927,48.8022,0.867831,73783.6
187.974,8.73119,47.1566,0.867831,73791.4
187.994,8.54975,47.9794,0.353509,73799.6
188.014,8.44607,50.4478,0.867831,73808.1
188.034,8.69663,47.1566,0.353509,73816.4
188.054,8.73983,45.511,0.867831,73824.3
188.074,8.63615,48.8022,-0.160814,73832.8
188.094,8.68799,45.511,0.353509,73840.6
188.114,8.79167,45.0996,0.867831,73848.5
188.135,8.83487,44.2768,0.353509,73856.7
188.154,8.82623,45.511,0.867831,73864.4
188.176,8.98175,43.454,0.353509,73873.1
188.195,8.93855,43.8654,1.38215,73880.6
188.215,9.06815,43.0426,0.353509,73888.2
188.234,9.05951,42.2198,1.38215,73895.6
188.254,8.99903,43.8654,-0.160814,73903.4
188.274,9.09407,41.8084,0.867831,73911.2
188.294,9.12863,42.2198,0.867831,73918.7
188.314,9.13727,40.5742,0.353509,73926.1
188.335,9.16319,40.5742,0.867831,73933.8
188.354,9.18047,40.9856,0.353509,73941.1
188.374,9.18047,40.9856,0.353509,73948.7
188.394,9.21503,40.5742,0.867831,73956.1
188.414,9.29279,38.1058,0.867831,73963.2
188.434,9.25823,37.283,0.353509,73970.2
188.454,9.27551,38.9286,0.867831,73977.3
188.475,9.27551,39.7514,0.353509,73984.8
188.494,9.26687,38.5173,0.867831,73991.8
188.514,9.29279,37.6944,0.867831,73998.8
188.534,9.25823,40.5742,-0.160814,74006.5
188.554,9.24095,38.9286,0.867831,74013.5
188.574,9.34463,37.283,0.353509,74020.5
188.594,9.23231,38.9286,1.38215,74027.7
188.614,9.18047,39.34,0.867831,74035
188.634,9.18047,40.1628,0.867831,74042.4
188.655,9.05951,42.2198,0.867831,74050.3
188.674,9.08543,42.6312,0.353509,74057.7
188.694,7.5648,61.1442,0.867831,74066.9
188.714,7.70304,57.4416,1.38215,74075.8
188.736,7.70304,58.2644,0.867831,74085.6
188.756,7.36608,58.6758,-0.160814,74094.4
188.774,7.45248,57.4416,1.38215,74102
188.794,7.392,58.2644,0.867831,74110.6
188.814,7.50432,57.4416,0.867831,74119.3
188.834,7.54752,57.853,0.867831,74128.1
188.854,7.4784,58.2644,0.867831,74136.7
188.874,7.51296,57.853,0.867831,74145.4
188.894,7.53024,57.0302,0.867831,74154
188.914,7.59936,56.6188,0.867831,74162.6
188.934,7.65984,57.853,1.38215,74171.6
188.954,7.6944,55.796,0.353509,74180
188.974,7.81536,54.9732,0.353509,74188.6
188.994,7.87584,53.3276,0.867831,74197.2
189.014,8.00544,54.1504,1.38215,74205.7
189.034,8.04,54.1504,0.353509,74214.5
189.054,8.19552,54.1504,0.353509,74223.3
189.074,8.19552,52.5048,0.867831,74231.9
189.094,8.24736,52.5048,0.867831,74240.5
189.114,8.28192,52.5048,0.353509,74249.2
189.135,8.52383,48.3908,0.353509,74257.8
189.155,9.04223,41.397,0.867831,74265.3
189.174,8.93855,42.6312,0.867831,74272.6
189.194,9.05087,43.0426,0.867831,74280.4
189.214,9.19775,39.34,0.867831,74287.6
189.234,9.11135,41.397,0.867831,74295.3
189.255,9.26687,38.9286,0.867831,74302.7
189.274,9.41374,36.8716,0.353509,74309.5
189.294,9.52606,34.4033,0.867831,74316
189.315,10.0445,24.1183,0.867831,74321.1
189.339,9.95806,25.3525,1.38215,74327
189.354,9.87166,29.055,0.867831,74331.4
189.374,9.91486,26.1753,0.867831,74336.6
189.394,9.95806,25.7639,0.867831,74341.7
189.414,10.1481,21.6499,0.353509,74346.2
189.434,10.1481,22.8841,0.353509,74350.8
189.454,10.2691,19.5929,0.353509,74354.8
189.474,10.2864,17.5359,0.867831,74358.4
189.495,10.3728,17.1245,0.867831,74362.1
189.514,10.3382,17.5359,0.353509,74365.6
189.534,10.4419,16.7131,0.353509,74369.1
189.554,10.5456,15.0675,1.38215,74372.2
189.574,10.5369,14.2447,0.867831,74375.3
189.594,10.3814,20.4157,-0.160814,74379.5
189.614,10.2864,21.2385,0.867831,74383.8
189.634,10.2518,22.8841,0.867831,74388.6
189.655,10.4678,15.8903,0.867831,74392
189.674,10.3555,19.1815,1.38215,74395.9
189.694,10.3469,23.7069,1.38215,74400.7
189.714,10.2518,22.4727,0.353509,74405.4
189.734,10.1741,22.0613,0.353509,74409.9
189.754,10.4333,17.1245,0.867831,74413.4
189.774,10.4592,16.7131,1.38215,74417
189.794,10.3209,22.4727,0.867831,74421.6
189.814,10.2259,21.2385,0.353509,74425.9
189.834,10.295,20.8271,0.353509,74430.3
189.854,10.416,17.5359,0.353509,74433.9
189.874,10.3901,18.7701,0.867831,74437.8
189.894,10.3987,23.7069,1.38215,74442.7
189.916,10.2432,22.8841,0.867831,74447.8
189.934,10.1913,22.8841,0.867831,74452.1
189.954,10.0531,26.1753,0.867831,74457.3
189.974,10.0704,26.5867,0.353509,74462.6
189.994,10.0013,26.5867,0.867831,74468
190.014,10.0099,24.9411,1.38215,74473
190.034,9.98398,26.9981,0.867831,74478.4
190.054,9.63838,32.7576,0.867831,74484.6
190.074,9.6643,33.5804,0.867831,74491.1
190.094,9.71614,22.4727,0.867831,74495.5
190.114,9.95806,28.6437,0.353509,74501.2
190.135,9.9667,26.1753,0.353509,74506.6
190.154,9.21503,43.0426,0.867831,74514.3
190.174,9.30143,38.9286,0.867831,74521.5
190.194,9.43103,36.4603,0.867831,74528.4
190.214,8.27328,52.9162,0.867831,74537.1
190.235,8.30784,53.3276,0.867831,74546.4
190.254,8.26464,52.5048,0.867831,74554.7
190.274,8.29056,51.682,0.353509,74563.3
190.294,8.22144,52.9162,0.867831,74571.9
190.314,8.46335,50.0364,0.353509,74580.4
190.334,8.32512,52.9162,0.867831,74589.4
190.354,8.17824,53.3276,0.867831,74597.9
190.374,8.39423,49.2136,1.38215,74606.2
190.394,8.64479,45.511,0.867831,74614.1
190.414,8.64479,48.8022,0.867831,74622.5
190.435,8.40287,49.625,1.38215,74631.1
190.454,8.44607,48.8022,0.353509,74639.2
190.475,8.50655,48.8022,0.867831,74648
190.494,8.67935,44.6882,0.867831,74655.2
190.514,8.68799,46.3338,0.353509,74663.4
190.534,8.42879,47.9794,1.38215,74671.5
190.554,7.58208,57.853,1.38215,74680.1
190.574,7.72032,55.3846,0.353509,74688.7
190.594,7.90176,54.1504,0.353509,74697.2
190.614,7.59936,57.4416,0.867831,74705.9
190.634,7.57344,56.6188,0.353509,74714.7
190.654,8.44607,48.8022,0.867831,74722.8
190.675,8.51519,49.625,0.867831,74731.4
190.694,8.67071,62.7898,0.353509,74742.1
190.715,9.14591,39.7514,0.867831,74749.6
190.737,9.05951,40.5742,0.353509,74757.7
190.754,9.09407,40.1628,1.38215,74764
190.774,9.30143,36.4603,0.867831,74770.8
190.794,8.89535,57.0302,0.353509,74781
190.814,9.22367,38.1058,0.353509,74788
190.835,9.33599,35.6374,0.353509,74794.8
190.854,9.12863,42.2198,0.867831,74802.4
190.874,9.31871,36.0488,0.867831,74809.1
190.894,9.18047,44.2768,0.353509,74817.2
190.914,9.16319,38.9286,0.867831,74824.3
190.934,9.23231,39.7514,1.38215,74831.8
190.954,9.26687,38.5173,0.867831,74838.8
190.974,9.24959,38.5173,0.867831,74846
190.994,9.23231,40.9856,0.353509,74853.5
191.014,9.18047,38.1058,1.38215,74860.5
191.035,9.21503,40.1628,0.867831,74868
191.054,9.19775,41.397,0.867831,74875.5
191.074,9.16319,39.7514,0.867831,74882.8
191.094,9.23231,39.7514,0.867831,74890.2
191.114,9.07679,43.0426,0.867831,74898
191.135,9.16319,38.9286,0.867831,74905.3
191.154,9.18911,38.5173,0.867831,74912.2
191.175,9.11135,42.2198,0.353509,74920
191.199,9.09407,42.2198,0.353509,74929.5
191.215,9.07679,40.9856,0.867831,74935.3
191.235,9.04223,43.8654,0.353509,74943.1
191.254,8.99039,41.8084,0.353509,74950.5
191.274,9.00767,43.454,1.38215,74958.4
191.294,9.02495,41.397,0.353509,74965.8
191.314,9.02495,43.8654,0.867831,74973.7
191.334,8.92127,43.8654,0.867831,74981.7
191.354,8.80031,45.511,0.867831,74989.5
191.374,8.87807,43.8654,0.353509,74997.3
191.394,8.96447,43.454,0.867831,75005.1
191.414,7.06369,58.2644,1.89648,75013.3
191.434,7.09825,59.4986,0.867831,75021.9
191.455,7.02049,58.2644,0.353509,75030.3
191.474,7.08097,58.2644,0.353509,75038.2
191.496,7.20193,57.853,0.353509,75047.3
191.514,7.18465,58.2644,0.353509,75054.9
191.534,7.06369,57.853,0.867831,75063.2
191.555,7.22785,57.4416,0.353509,75071.5
191.574,7.18465,57.853,0.867831,75079.7
191.594,7.10689,58.2644,0.867831,75088
191.614,7.22785,57.4416,-0.160814,75096.3
191.634,7.12417,57.853,0.867831,75104.7
191.655,7.23649,57.0302,0.353509,75113.3
191.674,7.36608,57.4416,0.867831,75121.2
191.694,8.83487,39.7514,0.867831,75128.3
191.714,9.39647,31.5234,0.867831,75134.2
191.734,9.37055,35.226,0.353509,75140.9
191.754,9.31007,35.226,0.353509,75147.4
191.774,9.44831,33.5804,0.867831,75153.8
191.794,9.41374,37.283,0.867831,75160.7
191.814,9.39647,35.6374,0.353509,75167.4
191.835,9.45695,34.8146,0.867831,75174.2
191.854,9.48286,33.5804,0.353509,75180.4
191.874,9.61246,31.112,0.353509,75186.4
191.894,9.65566,29.4665,0.867831,75192.1
191.914,9.68158,31.112,0.867831,75198.1
191.935,9.7507,29.055,0.867831,75203.8
191.954,9.61246,31.5234,0.867831,75209.8
191.974,9.69886,30.7006,0.867831,75215.7
191.994,9.73342,30.7006,0.867831,75221.7
192.016,9.56926,32.3463,0.867831,75228.3
192.036,9.62974,31.5234,0.353509,75234.7
192.056,9.51742,34.4033,-0.160814,75241.2
192.075,9.36191,36.8716,1.38215,75247.5
192.094,9.48286,33.5804,0.353509,75253.7
192.114,9.31871,36.4603,0.353509,75260.6
192.135,9.17183,38.5173,1.38215,75267.8
192.154,9.26687,37.6944,0.867831,75274.7
192.174,9.28415,38.1058,0.353509,75281.7
192.195,9.29279,43.8654,1.38215,75290
192.214,7.3488,58.2644,1.89648,75298.4
192.234,7.46112,57.0302,0.867831,75307
192.254,7.54752,57.0302,0.867831,75315.4
192.274,7.20193,57.853,0.867831,75323.8
192.294,7.29696,57.0302,0.867831,75332.1
192.314,7.5216,56.2074,0.867831,75340.6
192.334,7.27968,57.0302,0.867831,75349
192.354,7.49568,55.796,0.867831,75357.3
192.374,7.48704,56.2074,0.867831,75365.7
192.395,7.6512,55.3846,0.353509,75374.5
192.415,8.96447,40.5742,0.867831,75381.7
192.435,9.10271,39.7514,0.353509,75389
192.455,9.07679,38.9286,1.38215,75396.2
192.476,9.13727,38.9286,0.867831,75403.6
192.497,7.63392,59.4986,1.38215,75412.9
192.515,9.06815,38.5173,0.353509,75419.4
192.535,9.18911,39.34,1.38215,75426.4
192.554,9.13727,39.34,0.867831,75433.4
192.574,9.15455,38.5173,0.353509,75440.5
192.594,8.35104,54.5618,0.867831,75449.6
192.614,9.09407,40.1628,0.353509,75456.9
192.635,9.09407,39.7514,0.867831,75464.3
192.654,9.08543,40.9856,0.353509,75471.6
192.674,9.06815,40.1628,-0.160814,75478.9
192.694,8.74847,50.8592,1.89648,75487.8
192.714,9.08543,40.1628,0.353509,75495.1
192.734,9.08543,39.7514,0.867831,75502.4
192.754,9.11999,38.9286,1.38215,75509.4
192.774,9.13727,40.1628,0.867831,75516.7
192.794,8.92991,49.625,0.867831,75525.6
192.814,8.92127,41.397,0.353509,75533
192.835,9.01631,40.9856,0.353509,75540.5
192.854,8.39423,50.4478,0.867831,75548.8
192.874,8.43743,49.2136,0.867831,75557.1
192.894,8.60159,53.739,0.353509,75566.4
192.914,7.4784,57.0302,0.867831,75574.9
192.935,7.10689,58.6758,0.353509,75583.6
192.955,7.33152,56.6188,0.353509,75591.8
192.974,7.50432,55.796,1.38215,75599.9
192.994,8.11776,61.1442,0.353509,75609.8
193.014,8.30784,48.8022,0.867831,75618
193.034,8.42015,47.9794,0.353509,75626.1
193.054,8.53247,46.7452,0.353509,75634
193.075,8.56703,46.7452,1.38215,75642.4
193.094,8.71391,44.6882,0.353509,75649.8
193.114,8.59295,47.1566,0.353509,75657.9
193.135,8.67935,46.3338,0.867831,75666.3
193.156,8.83487,43.8654,-0.160814,75674.4
193.174,8.62751,47.1566,0.867831,75681.8
193.194,8.73983,45.0996,0.867831,75689.7
193.215,8.69663,45.511,0.867831,75698
193.235,8.82623,44.6882,0.353509,75705.6
193.254,8.85215,43.8654,0.867831,75713.3
193.274,8.74847,44.6882,-0.160814,75721.1
193.295,8.17824,53.739,0.867831,75730.4
193.315,8.74847,44.2768,0.867831,75737.8
193.334,8.88671,43.8654,0.353509,75745.6
193.354,8.92127,42.2198,-0.160814,75753
193.374,8.85215,43.454,0.353509,75760.7
193.394,8.24736,53.739,0.353509,75769.6
193.414,8.83487,43.8654,0.867831,75777.3
193.434,8.91263,43.454,1.38215,75785.2
193.454,8.84351,44.2768,0.353509,75792.9
193.474,8.88671,43.0426,0.353509,75800.6
193.494,8.33375,51.682,0.867831,75809.2
193.514,8.78303,43.8654,0.867831,75816.9
193.534,8.74847,45.0996,0.353509,75824.8
193.554,8.28192,50.8592,0.867831,75833.2
193.574,8.35967,51.682,0.353509,75841.8
193.594,8.75711,43.8654,0.867831,75849.5
193.614,8.92991,42.2198,0.867831,75857.1
193.634,9.03359,40.5742,1.38215,75864.4
193.654,8.19552,52.9162,0.867831,75873
193.674,8.04864,54.1504,0.867831,75881.7
193.694,7.3488,57.853,0.867831,75890.2
193.715,7.5216,55.796,0.353509,75898.8
193.734,7.42656,56.2074,0.353509,75907.1
193.754,7.34016,56.2074,0.867831,75915.2
193.774,7.51296,55.3846,0.867831,75923.6
193.794,7.5216,54.9732,1.89648,75931.9
193.814,7.62528,54.9732,1.38215,75940.2
193.834,7.67712,54.5618,0.867831,75948.7
193.854,7.79808,54.1504,0.353509,75957
193.874,7.83264,53.3276,1.38215,75965.4
193.894,7.76352,51.682,0.867831,75973.5
193.914,8.0832,51.2706,0.867831,75981.7
193.934,8.18688,50.4478,0.867831,75990.1
193.954,8.32512,47.568,1.38215,75997.9
193.974,8.40287,47.9794,0.353509,76006
193.995,8.36831,49.2136,0.867831,76014.6
194.017,8.43743,47.9794,1.38215,76023.4
194.037,8.44607,47.9794,1.38215,76031.4
194.054,10.0099,21.2385,0.353509,76035.2
194.074,10.1136,20.4157,0.867831,76039.3
194.094,10.0617,40.5742,-0.160814,76047.5
194.114,10.0185,18.7701,0.867831,76051.2
194.135,10.2,17.5359,0.867831,76054.9
194.154,10.3209,16.7131,1.38215,76058.2
194.175,10.2345,20.0043,-0.160814,76062.5
194.194,10.1827,19.5929,0.867831,76066.3
194.214,8.09184,53.739,0.867831,76075
194.234,7.9104,54.5618,0.353509,76083.7
194.254,5.91458,57.0302,0.867831,76090.4
194.276,6.15649,56.6188,0.353509,76098.1
194.294,6.13058,57.4416,0.867831,76104.4
194.314,6.31201,57.4416,0.867831,76111.7
194.334,6.19105,56.6188,0.867831,76118.8
194.354,6.04418,55.796,1.38215,76125.5
194.374,6.38977,57.4416,0.867831,76132.7
194.395,7.46976,55.796,0.353509,76141.5
194.414,7.04641,57.853,0.353509,76149.3
194.434,6.73537,57.4416,0.867831,76157.1
194.454,7.04641,57.0302,0.353509,76165.1
194.474,7.04641,57.0302,0.353509,76173.1
194.497,6.29473,56.6188,-0.160814,76181.3
194.548,7.15009,58.2644,0.353509,76202.3
194.548,7.07233,58.6758,0.867831,76202.6
194.554,7.02913,56.2074,0.867831,76204.9
194.574,7.03777,57.0302,0.867831,76212.9
194.594,7.08097,57.0302,0.867831,76221
194.614,7.19328,55.796,0.867831,76229
194.635,7.3488,55.796,1.38215,76237.5
194.654,7.50432,54.5618,0.867831,76245.4
194.674,7.72896,54.5618,0.867831,76253.8
194.694,7.20193,55.796,0.353509,76261.9
194.714,7.5648,54.9732,0.867831,76270.2
194.734,7.68576,54.9732,0.353509,76278.8
194.754,7.62528,54.1504,0.353509,76286.9
194.774,7.80672,53.739,0.867831,76295.3
194.794,7.85856,53.3276,0.867831,76303.7
194.814,7.78944,53.3276,0.867831,76312
194.834,7.80672,52.0934,0.867831,76320.2
194.854,8.04864,51.682,1.38215,76328.4
